,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
37693,RLRAM,2,0,6703.254057,p_2,0.5,gateway,3449,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37694,RLRAM,2,0,6703.617068,p_2,0.5,running,3458,2_supervisor_approve,,1supervisor1,6703.900175,
37695,RLRAM,2,0,6703.617068,p_2,0.5,running,3453,2_handle_payment,,12accounting0,6722.093828,
37696,RLRAM,2,0,6703.900175,p_2,0.5,running,3449,2_supervisor_approve,,1X_SHARED,6704.390393,
37697,RLRAM,2,0,6703.992219,p_2,0.5,START,3460,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37698,RLRAM,2,0,6703.992219,p_2,0.5,running,3460,2_submit_request,,1employee1,6704.80289,
37699,RLRAM,2,0,6704.35124,p_2,0.5,gateway,3447,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37700,RLRAM,2,0,6704.35124,p_2,0.5,running,3458,2_handle_payment,,12accounting1,6708.094873,
37701,RLRAM,2,0,6704.35124,p_2,0.5,COMPLETE,3447,2_END,,,,15.09701266
37702,RLRAM,2,0,6704.80289,p_2,0.5,running,3460,2_check_request,,12admin1,6710.530853,
37703,RLRAM,2,0,6704.80289,p_2,0.5,running,3449,2_handle_payment,,1X_SHARED,6705.098276,
37704,RLRAM,2,0,6705.098276,p_2,0.5,gateway,3449,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37705,RLRAM,2,0,6705.098276,p_2,0.5,COMPLETE,3449,2_END,,,,14.66433014
37706,RLRAM,2,0,6705.187849,p_1,0.5,START,3461,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37707,RLRAM,2,0,6705.187849,p_1,0.5,running,3461,1_submit_request,,1employee1,6705.779338,
37708,RLRAM,2,0,6705.779338,p_1,0.5,running,3461,1_check_request,,1X_SHARED,6706.762158,
37709,RLRAM,2,0,6706.679951,p_1,0.5,gateway,3459,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_handle_payment'}",,,
37710,RLRAM,2,0,6706.679951,p_1,0.5,running,3459,1_budget_approve,,X_SHARED,6708.13215,
37711,RLRAM,2,0,6706.762158,p_1,0.5,gateway,3461,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37712,RLRAM,2,0,6706.762158,p_1,0.5,running,3461,1_check_budget_approval,,1X_SHARED,6706.921581,
37713,RLRAM,2,0,6706.921581,p_1,0.5,gateway,3461,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37714,RLRAM,2,0,6707.598588,p_1,0.5,running,3461,1_supervisor_approve,,1supervisor1,6707.857394,
37715,RLRAM,2,0,6707.857394,p_2,0.5,running,3454,2_handle_payment,,1X_SHARED,6711.106126,
37716,RLRAM,2,0,6707.893474,p_2,0.5,START,3462,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37717,RLRAM,2,0,6707.893474,p_2,0.5,running,3462,2_submit_request,,1employee1,6708.134959,
37718,RLRAM,2,0,6708.094873,p_2,0.5,gateway,3458,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37719,RLRAM,2,0,6708.094873,p_2,0.5,COMPLETE,3458,2_END,,,,7.801565664
37720,RLRAM,2,0,6708.13215,p_1,0.5,running,3461,1_handle_payment,,12accounting1,6711.213098,
37721,RLRAM,2,0,6708.13215,p_1,0.5,running,3459,1_supervisor_approve,,1supervisor2,6711.038093,
37722,RLRAM,2,0,6708.134959,p_2,0.5,running,3462,2_check_request,,X_SHARED,6708.228506,
37723,RLRAM,2,0,6708.228506,p_2,0.5,gateway,3462,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37724,RLRAM,2,0,6708.228506,p_2,0.5,running,3462,2_check_budget_approval,,X_SHARED,6710.695193,
37725,RLRAM,2,0,6709.063247,p_2,0.5,START,3463,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37726,RLRAM,2,0,6709.063247,p_2,0.5,running,3463,2_submit_request,,1employee1,6710.367136,
37727,RLRAM,2,0,6709.363249,p_2,0.5,START,3464,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37728,RLRAM,2,0,6710.176463,p_1,0.5,START,3465,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37729,RLRAM,2,0,6710.176463,p_1,0.5,running,3465,1_submit_request,,1employee,6710.650361,
37730,RLRAM,2,0,6710.367136,p_2,0.5,running,3464,2_submit_request,,1employee1,6711.013809,
37731,RLRAM,2,0,6710.499365,p_1,0.5,START,3466,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37732,RLRAM,2,0,6710.530853,p_2,0.5,gateway,3460,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37733,RLRAM,2,0,6710.530853,p_2,0.5,running,3463,2_check_request,,12admin1,6711.22739,
37734,RLRAM,2,0,6710.650361,p_2,0.5,running,3460,2_submit_request,,1employee,6710.953602,
37735,RLRAM,2,0,6710.650361,p_1,0.5,running,3465,1_check_request,,112admin0,6711.254726,
37736,RLRAM,2,0,6710.695193,p_2,0.5,gateway,3462,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37737,RLRAM,2,0,6710.695193,p_2,0.5,running,3462,2_budget_approve,,1budget_owner2,6711.021853,
37738,RLRAM,2,0,6710.769081,p_2,0.5,START,3467,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37739,RLRAM,2,0,6710.953602,p_2,0.5,running,3467,2_submit_request,,1employee,6711.649524,
37740,RLRAM,2,0,6710.953602,p_2,0.5,running,3460,2_check_request,,X_SHARED,6711.980434,
37741,RLRAM,2,0,6711.021853,p_2,0.5,running,3462,2_supervisor_approve,,1supervisor1,6711.299413,
37742,RLRAM,2,0,6711.021853,p_1,0.5,running,3466,1_submit_request,,1employee1,6711.388767,
37743,RLRAM,2,0,6711.106126,p_2,0.5,gateway,3454,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37744,RLRAM,2,0,6711.106126,p_2,0.5,COMPLETE,3454,2_END,,,,16.1619236
37745,RLRAM,2,0,6711.213098,p_1,0.5,gateway,3461,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37746,RLRAM,2,0,6711.213098,p_1,0.5,running,3459,1_handle_payment,,12accounting1,6711.557117,
37747,RLRAM,2,0,6711.213098,p_1,0.5,COMPLETE,3461,1_END,,,,6.025248682
37748,RLRAM,2,0,6711.22739,p_2,0.5,gateway,3463,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37749,RLRAM,2,0,6711.22739,p_2,0.5,running,3464,2_check_request,,12admin1,6714.292442,
37750,RLRAM,2,0,6711.254726,p_1,0.5,gateway,3465,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37751,RLRAM,2,0,6711.254726,p_1,0.5,running,3465,1_check_budget_approval,,1X_SHARED,6712.009232,
37752,RLRAM,2,0,6711.388767,p_2,0.5,running,3463,2_check_budget_approval,,112admin1,6711.786569,
37753,RLRAM,2,0,6711.557117,p_1,0.5,gateway,3459,1_XOR_payment_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_handle_payment'}",,,
37754,RLRAM,2,0,6711.557117,p_2,0.5,running,3462,2_handle_payment,,12accounting1,6712.868019,
37755,RLRAM,2,0,6711.557117,p_1,0.5,COMPLETE,3459,1_END,,,,10.22433296
37756,RLRAM,2,0,6711.59688,p_1,0.5,START,3468,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37757,RLRAM,2,0,6711.649524,p_1,0.5,running,3468,1_submit_request,,1employee1,6712.630358,
37758,RLRAM,2,0,6711.786569,p_2,0.5,gateway,3463,2_XOR_budget_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37759,RLRAM,2,0,6711.786569,p_2,0.5,running,3463,2_supervisor_approve,,1supervisor1,6713.079106,
37760,RLRAM,2,0,6711.786569,p_2,0.5,running,3467,2_check_request,,112admin0,6711.795173,
37761,RLRAM,2,0,6711.795173,p_2,0.5,gateway,3467,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37762,RLRAM,2,0,6711.980434,p_2,0.5,gateway,3460,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37763,RLRAM,2,0,6711.980434,p_2,0.5,running,3467,2_check_budget_approval,,112admin1,6712.766181,
37764,RLRAM,2,0,6711.980434,p_2,0.5,running,3460,2_check_budget_approval,,X_SHARED,6712.000364,
37765,RLRAM,2,0,6712.000364,p_2,0.5,gateway,3460,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37766,RLRAM,2,0,6712.000364,p_2,0.5,running,3460,2_supervisor_approve,,1supervisor2,6712.022339,
37767,RLRAM,2,0,6712.009232,p_1,0.5,gateway,3465,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37768,RLRAM,2,0,6712.009232,p_1,0.5,running,3466,1_check_request,,112admin0,6712.791291,
37769,RLRAM,2,0,6712.022339,p_1,0.5,running,3465,1_supervisor_approve,,1supervisor2,6716.614357,
37770,RLRAM,2,0,6712.112939,p_1,0.5,START,3469,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37771,RLRAM,2,0,6712.112939,p_1,0.5,running,3469,1_submit_request,,1employee,6712.762811,
37772,RLRAM,2,0,6712.628466,p_2,0.5,START,3470,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37773,RLRAM,2,0,6712.628466,p_2,0.5,running,3460,2_handle_payment,,1X_SHARED,6719.185337,
37774,RLRAM,2,0,6712.630358,p_2,0.5,running,3470,2_submit_request,,1employee1,6718.628916,
37775,RLRAM,2,0,6712.766181,p_2,0.5,gateway,3467,2_XOR_budget_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37776,RLRAM,2,0,6712.766181,p_2,0.5,running,3467,2_budget_approve,,1budget_owner1,6715.691695,
37777,RLRAM,2,0,6712.791291,p_1,0.5,gateway,3466,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37778,RLRAM,2,0,6712.791291,p_1,0.5,running,3469,1_check_request,,112admin0,6713.14181,
37779,RLRAM,2,0,6712.868019,p_2,0.5,gateway,3462,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37780,RLRAM,2,0,6712.868019,p_2,0.5,COMPLETE,3462,2_END,,,,4.974544672
37781,RLRAM,2,0,6713.079106,p_2,0.5,running,3463,2_handle_payment,,12accounting1,6713.880716,
37782,RLRAM,2,0,6713.14181,p_1,0.5,gateway,3469,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37783,RLRAM,2,0,6713.14181,p_1,0.5,running,3466,1_check_budget_approval,,112admin1,6713.182274,
37784,RLRAM,2,0,6713.182274,p_1,0.5,gateway,3466,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37785,RLRAM,2,0,6713.234195,p_1,0.5,START,3471,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37786,RLRAM,2,0,6713.234195,p_1,0.5,running,3468,1_check_request,,112admin0,6714.806439,
37787,RLRAM,2,0,6713.880716,p_2,0.5,gateway,3463,2_XOR_payment_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37788,RLRAM,2,0,6713.880716,p_1,0.5,running,3466,1_budget_approve,,1budget_owner2,6714.164711,
37789,RLRAM,2,0,6713.880716,p_2,0.5,COMPLETE,3463,2_END,,,,4.817469264
37790,RLRAM,2,0,6714.164711,p_1,0.5,running,3466,1_supervisor_approve,,1supervisor1,6714.416189,
37791,RLRAM,2,0,6714.164711,p_1,0.5,running,3471,1_submit_request,,1employee,6714.336952,
37792,RLRAM,2,0,6714.292442,p_2,0.5,gateway,3464,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37793,RLRAM,2,0,6714.292442,p_2,0.5,running,3464,2_check_budget_approval,,X_SHARED,6714.418363,
37794,RLRAM,2,0,6714.336952,p_1,0.5,running,3471,1_check_request,,12admin1,6716.127894,
37795,RLRAM,2,0,6714.416189,p_1,0.5,running,3466,1_handle_payment,,12accounting1,6717.833467,
37796,RLRAM,2,0,6714.418363,p_2,0.5,gateway,3464,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37797,RLRAM,2,0,6714.418363,p_2,0.5,running,3464,2_supervisor_approve,,1supervisor1,6718.696998,
37798,RLRAM,2,0,6714.806439,p_1,0.5,gateway,3468,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37799,RLRAM,2,0,6715.096409,p_2,0.5,START,3472,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37800,RLRAM,2,0,6715.096409,p_2,0.5,running,3472,2_submit_request,,1employee,6715.407018,
37801,RLRAM,2,0,6715.50643,p_1,0.5,START,3473,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37802,RLRAM,2,0,6715.50643,p_1,0.5,running,3469,1_check_budget_approval,,12admin0,6717.4959,
37803,RLRAM,2,0,6715.50643,p_2,0.5,running,3472,2_check_request,,112admin0,6717.332362,
37804,RLRAM,2,0,6716.127894,p_1,0.5,gateway,3471,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37805,RLRAM,2,0,6716.313297,p_2,0.5,START,3474,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37806,RLRAM,2,0,6716.313297,p_1,0.5,running,3468,1_check_budget_approval,,112admin1,6716.879933,
37807,RLRAM,2,0,6716.313297,p_2,0.5,running,3474,2_submit_request,,1employee,6716.900931,
37808,RLRAM,2,0,6716.566942,p_2,0.5,START,3475,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37809,RLRAM,2,0,6716.614357,p_2,0.5,running,3467,2_supervisor_approve,,1supervisor2,6717.481268,
37810,RLRAM,2,0,6716.614357,p_1,0.5,running,3465,1_handle_payment,,X_SHARED,6716.683059,
37811,RLRAM,2,0,6716.683059,p_1,0.5,gateway,3465,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37812,RLRAM,2,0,6716.683059,p_1,0.5,COMPLETE,3465,1_END,,,,6.506595781
37813,RLRAM,2,0,6716.879933,p_1,0.5,gateway,3468,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37814,RLRAM,2,0,6716.879933,p_1,0.5,running,3471,1_check_budget_approval,,112admin1,6723.886693,
37815,RLRAM,2,0,6716.879933,p_1,0.5,running,3468,1_budget_approve,,1budget_owner1,6718.434752,
37816,RLRAM,2,0,6716.900931,p_2,0.5,running,3475,2_submit_request,,1employee,6717.704259,
37817,RLRAM,2,0,6716.900931,p_2,0.5,running,3474,2_check_request,,12admin1,6718.263499,
37818,RLRAM,2,0,6717.332362,p_2,0.5,gateway,3472,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37819,RLRAM,2,0,6717.4959,p_1,0.5,gateway,3469,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37820,RLRAM,2,0,6717.4959,p_1,0.5,running,3469,1_supervisor_approve,,X_SHARED,6718.206182,
37821,RLRAM,2,0,6717.704259,p_2,0.5,running,3472,2_submit_request,,1employee,6718.826499,
37822,RLRAM,2,0,6717.704259,p_2,0.5,running,3475,2_check_request,,112admin0,6718.226184,
37823,RLRAM,2,0,6717.833467,p_1,0.5,gateway,3466,1_XOR_payment_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
37824,RLRAM,2,0,6717.833467,p_2,0.5,running,3467,2_handle_payment,,12accounting1,6719.634433,
37825,RLRAM,2,0,6717.833467,p_1,0.5,COMPLETE,3466,1_END,,,,7.33410209
37826,RLRAM,2,0,6718.206182,p_1,0.5,running,3469,1_handle_payment,,X_SHARED,6722.685364,
37827,RLRAM,2,0,6718.226184,p_2,0.5,gateway,3475,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37828,RLRAM,2,0,6718.263499,p_2,0.5,gateway,3474,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37829,RLRAM,2,0,6718.628916,p_1,0.5,running,3473,1_submit_request,,1employee1,6718.850551,
37830,RLRAM,2,0,6718.628916,p_2,0.5,running,3475,2_check_budget_approval,,12admin0,6718.857289,
37831,RLRAM,2,0,6718.628916,p_2,0.5,running,3470,2_check_request,,12admin1,6718.797184,
37832,RLRAM,2,0,6718.696998,p_1,0.5,running,3468,1_supervisor_approve,,1supervisor1,6719.618663,
37833,RLRAM,2,0,6718.797184,p_2,0.5,gateway,3470,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37834,RLRAM,2,0,6718.826499,p_2,0.5,running,3472,2_check_request,,112admin0,6719.064143,
37835,RLRAM,2,0,6718.857289,p_2,0.5,gateway,3475,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37836,RLRAM,2,0,6718.857289,p_2,0.5,running,3475,2_budget_approve,,1budget_owner1,6720.454039,
37837,RLRAM,2,0,6718.857289,p_2,0.5,running,3474,2_check_budget_approval,,12admin0,6723.225287,
37838,RLRAM,2,0,6718.857289,p_1,0.5,running,3473,1_check_request,,12admin1,6719.81074,
37839,RLRAM,2,0,6719.064143,p_2,0.5,gateway,3472,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37840,RLRAM,2,0,6719.064143,p_2,0.5,running,3472,2_submit_request,,1employee,6719.258623,
37841,RLRAM,2,0,6719.179656,p_2,0.5,START,3476,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
37842,RLRAM,2,0,6719.185337,p_2,0.5,gateway,3460,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37843,RLRAM,2,0,6719.185337,p_2,0.5,COMPLETE,3460,2_END,,,,15.19311786
37844,RLRAM,2,0,6719.258623,p_2,0.5,running,3472,2_check_request,,112admin0,6720.748562,
37845,RLRAM,2,0,6719.258623,p_2,0.5,running,3476,2_submit_request,,1employee,6719.32223,
37846,RLRAM,2,0,6719.634433,p_2,0.5,gateway,3467,2_XOR_payment_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
37847,RLRAM,2,0,6719.634433,p_2,0.5,COMPLETE,3467,2_END,,,,8.865352775
37848,RLRAM,2,0,6719.81074,p_1,0.5,gateway,3473,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37849,RLRAM,2,0,6719.81074,p_2,0.5,running,3464,2_handle_payment,,1X_SHARED,6720.19195,
37850,RLRAM,2,0,6719.81074,p_2,0.5,running,3476,2_check_request,,12admin1,6722.371336,
37851,RLRAM,2,0,6720.015056,p_1,0.5,START,3477,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
37852,RLRAM,2,0,6720.015056,p_1,0.5,running,3477,1_submit_request,,1employee1,6720.627994,
37853,RLRAM,2,0,6720.19195,p_2,0.5,gateway,3464,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
